,Block,Latitude,Longitude,zip
12011,114XX S EGGLESTON AVE,41.686312234,-87.633729027,60628
12014,033XX N OLEANDER AVE,41.94016306,-87.81537759,60634
12016,0000X W WALTON ST,41.899923965999996,-87.629139529,60610
12017,029XX N SEMINARY AVE,41.935090353,-87.656372246,60657
12019,065XX W SCHOOL ST,41.940082694000004,-87.790263275,60634
12020,028XX E 77TH ST,41.755974849,-87.55533365299999,60649
12021,120XX S PRINCETON AVE,41.675176346,-87.629786575,60628
12023,026XX W HADDON AVE,41.902029438,-87.69299956100001,60622
12028,012XX S KEELER AVE,41.865421448,-87.730044485,60624
12029,040XX W 58TH PL,41.786839115999996,-87.723800255,60629
12030,079XX S COLES AVE,41.750796146,-87.54924682299999,60617
12031,008XX W ALTGELD ST,41.927255239000004,-87.649825762,60614
12035,003XX E 26TH ST,41.845701147,-87.619480151,60616
12037,013XX W HENDERSON ST,41.942528036,-87.662126864,60657
12039,079XX S SOUTH CHICAGO AVE,41.751100797,-87.58505475,60619
12041,009XX W DICKENS AVE,41.919934542,-87.652747858,60614
12043,011XX N LECLAIRE AVE,41.901367438,-87.75330361299999,60651
12049,020XX N PULASKI RD,41.917425774,-87.726571455,60647
12054,078XX S EGGLESTON AVE,41.751363575,-87.635533465,60620
12059,003XX E 47TH ST,41.809368583,-87.617521453,60653
12061,058XX S NARRAGANSETT AVE,41.786384744,-87.78158877700001,60638
12062,092XX S EBERHART AVE,41.727344626,-87.611860623,60619
12063,004XX N ARMOUR ST,41.890654388,-87.665505525,60642
12066,047XX N MANOR AVE,41.96819234,-87.702868739,60625
12068,005XX W madison st,41.881883933000005,-87.640060441,60606
12069,033XX S CARPENTER ST,41.833660752,-87.652253555,60609
12070,013XX W COLUMBIA AVE,42.004480346,-87.66434587799999,60626
12071,016XX W ARTHUR AVE,42.000584725,-87.671641694,60626
12073,045XX W GRAND AVE,41.911115415,-87.73890195700001,60651
12074,090XX S WESTERN AVE,41.729192456999996,-87.682317993,60805
12077,032XX W OGDEN AVE,41.857867938000005,-87.705730211,60608
12084,083XX S LAFAYETTE AVE,41.743179765,-87.62561494799999,60619
12085,063XX W 59TH ST,41.785049371,-87.77953589100001,60638
12087,120XX S EMERALD AVE,41.675165651,-87.64067642399999,60628
12088,075XX S EAST END AVE,41.758132339,-87.58347037200001,60649
12089,014XX W CHESTNUT ST,41.897952765,-87.66339825799999,60642
12090,066XX S MOZART ST,41.77284019,-87.69445475200001,60629
12094,055XX W 55TH ST,41.792765594,-87.760360171,60638
12095,100XX S MORGAN ST,41.711625764000004,-87.64781886899999,60643
12096,050XX W BELMONT AVE,41.938755778,-87.752402574,60641
12097,080XX S WESTERN AVE,41.747090733,-87.68277849,60620
12099,035XX N RETA AVE,41.945973014,-87.650658781,60613
12101,075XX S WOLCOTT AVE,41.756641566,-87.670884267,60620
12103,130XX S DOTY AVE E,41.660800785999996,-87.585347216,60633
12108,002XX N KEYSTONE AVE,41.883753423,-87.726989302,60624
12110,014XX N CLARK ST,41.908341777,-87.631585552,60610
12114,061XX N ORIOLE AVE,41.992912901,-87.816726885,60631
12119,029XX N RACINE AVE,41.934632544,-87.65878435399999,60657
12120,005XX S LOCKWOOD AVE,41.873641189000004,-87.757442724,60644
12121,026XX S GREEN ST,41.844936255,-87.64752803399999,60616
12125,068XX S MARSHFIELD AVE,41.769528572,-87.665157722,60636
12128,020XX N ELSTON AVE,41.918001743000005,-87.66757934600001,60614
12137,125XX S EMERALD AVE,41.666453001,-87.640326968,60827
12138,011XX W WELLINGTON AVE,41.93622849,-87.656716714,60657
12139,025XX S TRUMBULL AVE,41.845798087,-87.711169879,60623
12140,008XX W LAKE ST,41.885651306999996,-87.64821285200001,60661
12141,017XX W OGDEN AVE,41.878695654,-87.66940855200001,60612
12144,030XX N LOCKWOOD AVE,41.936322114,-87.759040239,60641
12145,092XX S WENTWORTH AVE,41.726505636999995,-87.62879091200001,60619
12146,099XX S LUELLA AVE,41.714562078,-87.568234992,60617
12147,014XX W EDGEWATER AVE,41.986338806,-87.665812178,60660
12151,053XX S CALUMET AVE,41.797868316,-87.61768245299999,60615
12154,033XX W FLOURNOY ST,41.872748241,-87.708925885,60624
12155,047XX W WASHINGTON BLVD,41.881828824,-87.74421907600001,60644
12157,028XX W WALNUT ST,41.885502211,-87.697189575,60612
12160,007XX S WESTERN AVE,41.871873167,-87.68618503200001,60612
12162,088XX S MUSKEGON AVE,41.734919125,-87.555525531,60617
12167,016XX W WRIGHTWOOD AVE,41.928751307,-87.67002530200001,60657
12169,041XX S ARCHER AVE,41.818176692,-87.697581179,60632
12170,027XX W LAKE ST,41.884275586,-87.695714449,60612
12173,084XX S KOMENSKY AVE,41.739662018000004,-87.722810274,60456
12174,017XX W FLETCHER ST,41.938740081,-87.671895513,60657
12175,085XX S SANGAMON ST,41.739013985,-87.647348131,60620
12177,075XX N HARLEM AVE,42.017317514,-87.806571373,60714
12179,017XX W TERRA COTTA PL,41.927918866,-87.671764771,60657
12180,110XX S INDIANA AVE,41.694002809000004,-87.618278457,60628
12181,010XX W 103RD PL,41.705954183,-87.648897202,60643
12183,008XX N RUSH ST,41.898565653,-87.62647305700001,60610
12184,042XX S ALBANY AVE,41.817012018,-87.701859148,60632
12186,037XX N ELSTON AVE,41.949640324,-87.71323800799999,60618
12188,033XX W PERSHING RD,41.822546356,-87.707718883,60632
12189,001XX W 81ST ST,41.747252200000005,-87.62738048899999,60619
12193,015XX E 76TH ST,41.756937305,-87.58664722399999,60649
12194,049XX W CONGRESS PKWY,41.874030718,-87.748182746,60644
12195,134XX S AVENUE O,41.651387468,-87.539886188,46327
12197,067XX N WASHTENAW AVE,42.003611477,-87.697357279,60645
12199,064XX W BELMONT AVE,41.93829177,-87.787591726,60634
12200,021XX N SPRINGFIELD AVE,41.920168413,-87.72419753700001,60647
12203,006XX N KEDZIE AVE,41.892501635,-87.706463739,60622
12205,067XX N CLARK ST,42.004639449,-87.672865341,60626
12206,054XX S HYDE PARK BLVD,41.796283988,-87.583975629,60615
12217,005XX S Pulaski Rd,41.873907046,-87.72543009299999,60624
12219,062XX S INGLESIDE AVE,41.781582768,-87.602706429,60637
12220,025XX N NORDICA AVE,41.926049031999995,-87.80265592,60707
12221,004XX E 34TH ST,41.833139425,-87.61531921299999,60616
12224,002XX W 115TH ST,41.685254926999995,-87.628219715,60628
12225,129XX S GREEN ST,41.659157901,-87.642502084,60827
12226,041XX W 57TH ST,41.789538774,-87.72677422299999,60629
12227,020XX N KENMORE AVE,41.918617294,-87.65459900299999,60614
12230,016XX W HARRISON ST,41.874192812,-87.66711992100001,60607
12237,014XX W 68TH ST,41.770434611,-87.659590924,60636
12239,022XX N ORCHARD ST,41.922585111,-87.646237829,60614
12243,057XX W BERENICE AVE,41.950390049,-87.770335716,60641
12245,027XX N NEVA AVE,41.929592717,-87.805228406,60707
12246,026XX E 92ND ST,41.728150772,-87.559050789,60617
12247,064XX S PULASKI RD,41.776597081999995,-87.722705735,60629
12250,004XX W ONTARIO ST,41.893119413,-87.63924478700001,60654
12251,060XX N MOZART ST,41.991209409,-87.70064056,60659
12252,071XX N OAKLEY AVE,42.011504511999995,-87.688149465,60645
12253,005XX S CENTRAL AVE,41.873578134,-87.764614167,60644
12256,083XX S ST LOUIS AVE,41.74215095,-87.70949656,60652
12257,062XX S FAIRFIELD AVE,41.780500767,-87.69221554,60629
12259,069XX S WASHTENAW AVE,41.76740997,-87.690652359,60629
12262,053XX S MC VICKER AVE,41.79553563,-87.773372633,60638
12263,019XX E 67TH ST,41.773448060999996,-87.577162466,60649
12264,008XX N FRANKLIN ST,41.897598611,-87.63572154200001,60610
12265,033XX W 71ST ST,41.764328821,-87.70617344200001,60652
12268,083XX S INDIANA AVE,41.742884261,-87.619546519,60619
12271,058XX W RICE ST,41.895680694,-87.77082014,60302
12272,020XX W 79TH ST,41.750225359,-87.673742724,60620
12273,115XX S MARSHFIELD AVE,41.684160442,-87.66269195,60643
12275,045XX N MOODY AVE,41.96302024,-87.78077344,60630
12276,006XX W SCHUBERT AVE,41.931732732,-87.645051848,60614
12283,006XX S CLARK ST,41.874233514000004,-87.630666333,60603
12290,091XX S EGGLESTON AVE,41.727948135,-87.634918688,60619
12297,017XX W WILSON AVE,41.965178695,-87.673478982,60640
12302,055XX W BARRY AVE,41.936779323,-87.764335989,60641
12303,031XX N OCTAVIA AVE,41.937064047,-87.809158218,60634
12304,046XX S CICERO AVE,41.808729939,-87.743176325,60804
12305,021XX S HOMAN AVE,41.852779498000004,-87.71015890000001,60623
12306,013XX N CENTRAL AVE,41.904401577,-87.765736629,60639
12307,062XX S HAMLIN AVE,41.780328363,-87.717896689,60629
12309,038XX W FULTON ST,41.88681623,-87.72134144799999,60624
12312,021XX W IRVING PARK RD,41.954095822,-87.68278783,60618
12313,014XX E 87TH ST,41.736870876,-87.58874830299999,60619
12314,051XX S HERMITAGE AVE,41.800514002,-87.668408109,60609
12318,088XX S RACINE AVE,41.733395881,-87.65326620200001,60620
12323,066XX S NORMAL BLVD,41.772947511,-87.63689426799999,60621
12327,001XX N WACKER DR,41.884688196999996,-87.63682783600001,60606
12330,076XX S EMERALD AVE,41.755642812,-87.642945357,60620
12332,023XX E 72ND ST,41.76442743,-87.56719932799999,60649
12333,062XX W PETERSON AVE,41.990151471,-87.784625579,60646
12334,026XX W 59TH ST,41.786481939,-87.689024553,60629
12335,083XX S HOYNE AVE,41.742270748,-87.675377772,60620
12336,058XX S LAFAYETTE AVE,41.788236345,-87.626623005,60621
12337,003XX S HAMLIN BLVD,41.875915206,-87.72066335299999,60624
12338,026XX N AUSTIN AVE,41.927941805,-87.775857983,60639
12346,005XX E OAKWOOD BLVD,41.82268187,-87.612387285,60653
12350,021XX W RACE AVE,41.891495806,-87.68011060799999,60622
12351,119XX S LOOMIS ST,41.67749962,-87.656552816,60643
12352,021XX S LAFLIN ST,41.853670304,-87.66364767700001,60608
12353,011XX W JACKSON BLVD,41.87781989,-87.65525854100001,60607
12354,126XX S MANISTEE AVE,41.665249709,-87.55562901200001,60633
12356,015XX W ELMDALE AVE,41.990814881999995,-87.66870081399999,60660
12358,019XX E 96TH ST,41.720613536,-87.57739393799999,60617
12361,022XX E 97TH ST,41.718882448,-87.570421772,60617
12364,057XX W HOMER ST,41.914974853000004,-87.76846466100001,60639
12365,014XX W THOMAS ST,41.901581791999995,-87.66406560200001,60642
12367,049XX W WALTON ST,41.897716178,-87.749233795,60651
12370,010XX W VERNON PARK PL,41.87303372,-87.65290417700001,60607
12376,052XX W IOWA ST,41.896742076,-87.757404189,60651
12379,008XX W ALDINE AVE,41.941776585,-87.651493806,60657
12380,017XX W WALNUT ST,41.886047242,-87.67126781200001,60612
12382,039XX N LONG AVE,41.952681747,-87.762058665,60641
12385,015XX S LAWNDALE AVE,41.860078605,-87.71767588600001,60624
12390,043XX W 78TH ST,41.751634771,-87.73047712799999,60652
12399,032XX S PRAIRIE AVE,41.835686337,-87.620644613,60616
12400,0000X W 68TH ST,41.770916704,-87.62700010299999,60621
12402,103XX S HALSTED ST,41.705978123,-87.64280677100001,60643
12404,026XX S WENTWORTH AVE,41.845222843,-87.63182064600001,60616
12405,044XX W WALTON ST,41.897926352,-87.736735934,60651
12407,053XX N KENMORE AVE,41.978973652,-87.65648505799999,60660
12410,029XX E 77TH ST,41.75738067,-87.55301500600001,60649
12412,023XX N PARKSIDE AVE,41.922836164,-87.767164354,60639
12413,036XX W 26TH ST,41.844363441999995,-87.716369558,60623
12416,075XX S EMERALD AVE,41.757023415,-87.642981871,60620
12418,005XX W 81ST ST,41.747085086999995,-87.637324099,60620
12420,034XX N ASHLAND AVE,41.943818086,-87.668777458,60657
12421,0000X E 118TH PL,41.67894851,-87.62199594200001,60628
12422,004XX N MILWAUKEE AVE,41.889440391,-87.64488169399999,60654
12425,108XX S RHODES AVE,41.697141834,-87.60986947399999,60628
12429,017XX N LOTUS AVE,41.911970183,-87.761863395,60639
12430,024XX W 56TH ST,41.792004369000004,-87.68577157600001,60629
12431,011XX E 46TH ST,41.811443713,-87.59847159899999,60615
12435,109XX S STATE ST,41.694971728,-87.62317418299999,60628
12437,001XX E 110TH ST,41.694425355999996,-87.620474341,60628
12439,040XX S INDIANA AVE,41.821553466,-87.621546109,60653
12440,014XX E 56TH ST,41.793347225,-87.589829568,60637
12442,039XX W 78TH ST,41.751373493,-87.721028186,60652
12444,039XX N BROADWAY,41.954085098,-87.650230319,60613
12447,009XX W LELAND AVE,41.967298485,-87.653472099,60640
12450,003XX E 83RD ST,41.743767841,-87.617327156,60619
12451,008XX W ROSCOE ST,41.943601312,-87.650540728,60613
12453,004XX N CICERO AVE,41.888932471,-87.74558979999999,60651
12456,021XX W MARQUETTE RD,41.772040046,-87.676657311,60636
12457,019XX W 59TH ST,41.786653998,-87.671976093,60636
12460,020XX W PERSHING RD,41.823101723,-87.675482774,60632
12462,127XX S LOWE AVE,41.663210475,-87.637814561,60827
12464,021XX W WARREN BLVD,41.882181424,-87.680036566,60612
12466,081XX S PRAIRIE AVE,41.745989514,-87.618013371,60619
12469,0000X W 107TH ST,41.6998517,-87.62504294600001,60628
12470,001XX E 111TH ST,41.692640415999996,-87.61896724399999,60628
12471,007XX W 117TH ST,41.681846506,-87.64086469700001,60628
12473,056XX S MORGAN ST,41.791423597,-87.649943259,60621
12477,025XX W 115TH PL,41.68357829,-87.685109991,60655
12479,017XX W ADDISON ST,41.946933015999996,-87.67310107799999,60657
12480,062XX S DAMEN AVE,41.780155734000004,-87.67392372299999,60636
12481,0000X E WACKER PL,41.886815123000005,-87.625629401,60602
12482,075XX S INDIANA AVE,41.757864985,-87.61991931,60619
12483,004XX E SOUTH WATER ST,41.88652124,-87.617178654,60601
12485,085XX S ASHLAND AVE,41.738920595,-87.66314477799999,60620
12488,067XX S HOYNE AVE,41.771820324000004,-87.676146325,60636
12490,040XX W 21ST ST,41.853479003000004,-87.72598695399999,60623
12491,130XX S BURLEY AVE,41.658476424,-87.544717491,60633
12496,043XX W WASHINGTON BLVD,41.881944411,-87.73420392,60624
12499,035XX W CARROLL AVE,41.887413474,-87.714497528,60624
12502,071XX S ELLIS AVE,41.76505467,-87.600672677,60637
12506,005XX N UNION AVE,41.891710139000004,-87.645841619,60654
12507,073XX S RHODES AVE,41.761668379,-87.61153856700001,60637
12508,032XX W 64TH PL,41.776216344,-87.704022921,60629
12510,079XX S EVANS AVE,41.750620547,-87.60642916100001,60619
12513,062XX N MC CORMICK RD,41.995246725,-87.713325218,60659
12514,009XX W LAKE ST,41.885617236,-87.650324848,60661
12516,045XX S ELLIS AVE,41.812493812,-87.601760994,60615
12518,077XX S COLFAX AVE,41.754525873,-87.56143857299999,60649
12520,038XX S WENTWORTH AVE,41.824673536,-87.631329575,60653
12521,096XX S VINCENNES AVE,41.718823945,-87.651017001,60643
12522,045XX S MARSHFIELD AVE,41.811753244,-87.666285387,60609
12523,059XX W AUGUSTA BLVD,41.898380421,-87.77350355700001,60302
12524,009XX E MARQUETTE RD,41.774993832,-87.602722558,60637
12525,052XX S WASHTENAW AVE,41.798507486999995,-87.69148964799999,60629
12526,045XX W 68TH ST,41.769400253,-87.73498102100001,60652
12527,035XX W ROSEMONT AVE,41.99552070000001,-87.718344015,60659
12529,062XX S KNOX AVE,41.779729714,-87.73866502700001,60638
12530,010XX W 14TH PL,41.862525189,-87.652769641,60607
12531,019XX N SAWYER AVE,41.916193461,-87.708631168,60647
12533,035XX S DR MARTIN LUTHER KING JR DR,41.830868701,-87.61732232700001,60616
12534,129XX S EXCHANGE AVE,41.660545875,-87.55198212,60633
12539,063XX N WASHTENAW AVE,41.996640192,-87.697169178,60659
12544,0000X S PAULINA ST,41.880283776,-87.66927093299999,60612
12545,006XX W 62ND ST,41.781628721,-87.64114876299999,60621
12546,031XX W 63RD ST,41.778984374000004,-87.702346016,60629
12547,130XX S CARONDOLET AVE,41.658322838000004,-87.54954618100001,60633
12548,056XX N NAGLE AVE,41.98384357,-87.78771781799999,60630
12550,037XX S PRAIRIE AVE,41.826974908000004,-87.620462393,60653
12552,053XX W SCHOOL ST,41.940476141,-87.76054302600001,60641
12554,069XX W HIGGINS AVE,41.979693542,-87.800401259,60656
12563,010XX N WELLS ST,41.901059119,-87.63437251200001,60610
12564,067XX N ARTESIAN AVE,42.004137386,-87.691266615,60645
12566,036XX N LARAMIE AVE,41.946229154,-87.756929594,60641
12571,020XX W WASHINGTON BLVD,41.883133361999995,-87.677573795,60612
12575,093XX S BISHOP ST,41.724154473,-87.65910022700001,60620
12578,028XX W CONGRESS PKWY,41.874894997,-87.69706345,60612
12579,047XX N LAWNDALE AVE,41.967234911999995,-87.720664285,60625
12580,017XX W LE MOYNE ST,41.909067955,-87.67114755,60642
12583,0000X S SANGAMON ST,41.881394250999996,-87.650854549,60661
12585,026XX N LONG AVE,41.928967618,-87.761245001,60639
12586,036XX W FIFTH AVE,41.875580565,-87.71608042700001,60624
12588,001XX E 72ND ST,41.76376727,-87.62113317,60621
12590,079XX S JEFFERY BLVD,41.751151039,-87.575969317,60649
12594,027XX N KILBOURN AVE,41.929859985,-87.73918732899999,60639
12595,107XX S AVENUE B,41.700228746,-87.52575928600001,46394
12601,057XX S ST LOUIS AVE,41.789401153,-87.71079511299999,60629
12606,015XX N CLARK ST,41.910677544,-87.631655489,60610
12608,013XX N HOYNE AVE,41.906458344,-87.67979646200001,60622
12610,069XX N WESTERN AVE,42.006400316,-87.690103264,60645
12612,027XX W SUPERIOR ST,41.89473299,-87.69555167799999,60622
12616,009XX W CHESTNUT ST,41.898444056,-87.651290125,60642
12620,013XX W 97TH ST,41.718084316,-87.656346946,60643
12621,025XX S DRAKE AVE,41.845435237,-87.713595667,60623
12625,007XX S LARAMIE AVE,41.871887866,-87.754763488,60644
12626,032XX S PRINCETON AVE,41.835872979,-87.634043766,60616
12631,061XX S ARCHER AVE,41.794462581,-87.770558224,60638
12632,044XX S DR MARTIN LUTHER KING JR DR,41.8142402,-87.61672621,60653
12636,0000X S LA SALLE ST,41.88106593,-87.632339422,60603
12639,043XX W NORTH AVE,41.90978058,-87.734458026,60651
12640,022XX W NORTH AVE,41.91038642,-87.68288649600001,60622
12641,043XX N CENTRAL PARK AVE,41.960093998000005,-87.718008271,60625
12643,021XX W 73RD ST,41.761132550999996,-87.67684917,60636
12645,0000X W 124TH ST,41.668903538,-87.624104926,60827
12646,047XX S LAMON AVE,41.80659347,-87.74557639700001,60638
12647,024XX W GRENSHAW ST,41.867511611,-87.68699266799999,60612
12648,033XX S KEDZIE AVE,41.832571089,-87.704685773,60623
12650,007XX W MARQUETTE RD,41.772496446,-87.64309459200001,60621
12652,021XX N CLAREMONT AVE,41.92093907,-87.68647948799999,60647
12653,074XX S PRAIRIE AVE,41.759457795,-87.61833296299999,60619
12655,077XX W FOSTER AVE,41.974190257,-87.82063662200001,60656
12658,013XX W 79TH ST,41.750439676999996,-87.657729498,60620
12660,018XX S KEDZIE AVE,41.856139886,-87.705380034,60623
12664,046XX N WESTERN AVE,41.966138567,-87.68883170299999,60625
12665,064XX S HALSTED ST,41.776891555,-87.644715585,60621
12667,029XX N ELSTON AVE,41.93414867,-87.69068275299999,60647
12670,008XX N LATROBE AVE,41.895526301,-87.75684212700001,60651
12672,013XX N CLARK ST,41.906294202,-87.631523484,60610
12677,039XX W 85TH PL,41.737629672,-87.719942317,60456
12679,012XX W HUBBARD ST,41.889984171,-87.657891745,60642
12680,030XX W 51ST ST,41.80089936,-87.699189675,60632
12681,054XX W MONTROSE AVE,41.960532426,-87.76305847,60630
12682,028XX W FLOURNOY ST,41.872871783,-87.696936649,60612
12687,007XX W NORTH AVE,41.910951828,-87.646153195,60614
12688,011XX W VAN BUREN ST,41.876527017,-87.65659775799999,60607
12689,014XX N HUDSON AVE,41.908185345,-87.639713484,60610
12691,003XX N PULASKI RD,41.885865781999996,-87.725816187,60624
12692,056XX W WABANSIA AVE,41.911197719,-87.76602176899999,60639
12693,015XX N LOTUS AVE,41.908486401,-87.76214428,60639
12694,024XX N CANNON DR,41.926523588,-87.63405052200001,60614
12696,008XX W BELLE PLAINE AVE,41.957337873,-87.650379407,60613
12697,008XX N SEDGWICK ST,41.897861067,-87.638726959,60610
12699,044XX S TALMAN AVE,41.813113517,-87.690679891,60632
12700,014XX W GREENLEAF AVE,42.01034291,-87.66592922,60626
12708,027XX N WOLCOTT AVE,41.93101445,-87.67512481899999,60657
12710,011XX S HAMILTON AVE,41.867608211,-87.680298775,60612
12713,021XX W 22ND PL,41.85121009,-87.679606711,60608
12715,098XX S INGLESIDE AVE,41.715914865,-87.60063402700001,60619
12717,051XX S MAPLEWOOD AVE,41.800636087,-87.687888876,60632
12719,059XX N GLENWOOD AVE,41.989243623,-87.665119726,60660
12725,003XX S WHIPPLE ST,41.876790076,-87.702317506,60612
12726,009XX S INDEPENDENCE BLVD,41.869650084,-87.719636419,60624
12728,018XX W IRVING PARK RD,41.954207366,-87.674915646,60657
